"Name","Pos","Team","Week","Date","Opp","Home","Result","Score","Played","Started","Receptions","RecYds","RecLong","RecTDs","RushAtt","RushYds","RushLong","RushTDs","FumLost"
"Mack Hollins","WR","PHI",4,"10/01","LAC",0,"W","26-24",1,0,0,0,"0",0,0,0,"0",0,0
"Mack Hollins","WR","PHI",5,"10/08","ARI",1,"W","34-7",1,0,0,0,"0",0,0,0,"0",0,0
"Mack Hollins","WR","PHI",6,"10/12","CAR",0,"W","28-23",1,0,2,38,"20",0,0,0,"0",0,0
"Mack Hollins","WR","PHI",7,"10/23","WAS",1,"W","34-24",1,0,1,64,"64T",1,0,0,"0",0,0
"Mack Hollins","WR","PHI",8,"10/29","SF",1,"W","33-10",1,0,2,30,"24",0,0,0,"0",0,0
"Mack Hollins","WR","PHI",9,"11/05","DEN",1,"W","51-23",1,0,1,8,"8",0,0,0,"0",0,0
"Mack Hollins","WR","PHI",11,"11/19","DAL",0,"W","37-9",1,0,1,7,"7",0,0,0,"0",0,0
"Mack Hollins","WR","PHI",12,"11/26","CHI",1,"W","31-3",1,0,2,12,"8",0,0,0,"0",0,0
"Mack Hollins","WR","PHI",13,"12/03","SEA",0,"L","10-24",1,0,1,10,"10",0,0,0,"0",0,0
"Mack Hollins","WR","PHI",14,"12/10","LA",0,"W","43-35",1,0,0,0,"0",0,0,0,"0",0,0
"Mack Hollins","WR","PHI",15,"12/17","NYG",0,"W","34-29",1,0,0,0,"0",0,0,0,"0",0,0
"Mack Hollins","WR","PHI",16,"12/25","OAK",1,"W","19-10",1,0,0,0,"0",0,0,0,"0",0,0
"Mack Hollins","WR","PHI",17,"12/31","DAL",1,"L","0-6",1,0,3,25,"12",0,0,0,"0",0,0
"Tyler Boyd","WR","CIN",1,"09/10","BAL",1,"L","0-20",1,0,1,11,"11",0,0,0,"0",0,0
"Tyler Boyd","WR","CIN",3,"09/24","GB",0,"L","24-27",1,1,1,11,"11",0,0,0,"0",0,0
"Tyler Boyd","WR","CIN",4,"10/01","CLE",0,"W","31-7",1,0,2,15,"9",0,0,0,"0",0,0
"Tyler Boyd","WR","CIN",5,"10/08","BUF",1,"W","20-16",1,0,2,6,"5",0,0,0,"0",0,0
"Tyler Boyd","WR","CIN",11,"11/19","DEN",0,"W","20-17",1,0,1,5,"5",0,0,0,"0",0,0
"Tyler Boyd","WR","CIN",12,"11/26","CLE",1,"W","30-16",1,0,2,17,"9",1,0,0,"0",0,0
"Tyler Boyd","WR","CIN",13,"12/04","PIT",1,"L","20-23",1,0,2,15,"12",0,0,0,"0",0,0
"Tyler Boyd","WR","CIN",14,"12/10","CHI",1,"L","7-33",1,0,1,15,"15",0,0,0,"0",0,0
"Tyler Boyd","WR","CIN",16,"12/24","DET",1,"W","26-17",1,0,5,39,"10",0,0,0,"0",0,0
"Tyler Boyd","WR","CIN",17,"12/31","BAL",0,"W","31-27",1,0,5,91,"49T",1,0,0,"0",0,0
"Demetrius Harris","TE","KC",1,"09/07","NE",0,"W","42-27",1,1,2,15,"8",1,0,0,"0",0,0
"Demetrius Harris","TE","KC",2,"09/17","PHI",1,"W","27-20",1,1,0,0,"0",0,0,0,"0",0,0
"Demetrius Harris","TE","KC",3,"09/24","LAC",0,"W","24-10",1,1,0,0,"0",0,0,0,"0",0,0
"Demetrius Harris","TE","KC",4,"10/02","WAS",1,"W","29-20",1,0,0,0,"0",0,0,0,"0",0,0
"Demetrius Harris","TE","KC",5,"10/08","HOU",0,"W","42-34",1,0,3,21,"11",0,0,0,"0",0,0
"Demetrius Harris","TE","KC",6,"10/15","PIT",1,"L","13-19",1,0,0,0,"0",0,0,0,"0",0,0
"Demetrius Harris","TE","KC",7,"10/19","OAK",0,"L","30-31",1,1,2,16,"12",0,0,0,"0",0,0
"Demetrius Harris","TE","KC",8,"10/30","DEN",1,"W","29-19",1,1,0,0,"0",0,0,0,"0",0,0
"Demetrius Harris","TE","KC",9,"11/05","DAL",0,"L","17-28",1,0,0,0,"0",0,0,0,"0",0,0
"Demetrius Harris","TE","KC",11,"11/19","NYG",0,"L","9-12",1,1,0,0,"0",0,0,0,"0",0,0
"Demetrius Harris","TE","KC",12,"11/26","BUF",1,"L","10-16",1,0,2,33,"28",0,0,0,"0",0,0
"Demetrius Harris","TE","KC",13,"12/03","NYJ",0,"L","31-38",1,0,0,0,"0",0,0,0,"0",0,0
"Demetrius Harris","TE","KC",14,"12/10","OAK",1,"W","26-15",1,0,1,25,"25",0,0,0,"0",0,0
"Demetrius Harris","TE","KC",15,"12/16","LAC",1,"W","30-13",1,0,1,7,"7",0,0,0,"0",0,0
"Demetrius Harris","TE","KC",16,"12/24","MIA",1,"W","29-13",1,0,4,34,"15",0,0,0,"0",0,0
"Demetrius Harris","TE","KC",17,"12/31","DEN",0,"W","27-24",1,1,3,73,"51",0,0,0,"0",0,0
"Justin Hardy","WR","ATL",1,"09/10","CHI",0,"W","23-17",1,0,0,0,"0",0,0,0,"0",0,0
"Justin Hardy","WR","ATL",2,"09/17","GB",1,"W","34-23",1,0,1,19,"19",0,0,0,"0",0,0
"Justin Hardy","WR","ATL",3,"09/24","DET",0,"W","30-26",1,0,0,0,"0",0,0,0,"0",0,0
"Justin Hardy","WR","ATL",4,"10/01","BUF",1,"L","17-23",1,0,2,12,"9",1,0,0,"0",0,0
"Justin Hardy","WR","ATL",6,"10/15","MIA",1,"L","17-20",1,0,3,34,"22",0,0,0,"0",0,0
"Justin Hardy","WR","ATL",7,"10/22","NE",0,"L","7-23",1,0,2,21,"22",0,0,0,"0",0,0
"Justin Hardy","WR","ATL",8,"10/29","NYJ",0,"W","25-20",1,0,0,0,"0",0,0,0,"0",0,0
"Justin Hardy","WR","ATL",9,"11/05","CAR",0,"L","17-20",1,0,2,26,"19",0,0,0,"0",0,0
"Justin Hardy","WR","ATL",10,"11/12","DAL",1,"W","27-7",1,0,2,7,"4",1,0,0,"0",0,0
"Justin Hardy","WR","ATL",11,"11/20","SEA",0,"W","34-31",1,0,3,27,"11",0,0,0,"0",0,0
"Justin Hardy","WR","ATL",12,"11/26","TB",1,"W","34-20",1,0,0,0,"0",0,0,0,"0",0,0
"Justin Hardy","WR","ATL",13,"12/03","MIN",1,"L","9-14",1,0,0,0,"0",0,0,0,"0",0,0
"Justin Hardy","WR","ATL",14,"12/07","NO",1,"W","20-17",1,0,0,0,"0",0,0,0,"0",0,0
"Justin Hardy","WR","ATL",15,"12/18","TB",0,"W","24-21",1,0,2,33,"27",1,0,0,"0",0,0
"Justin Hardy","WR","ATL",16,"12/24","NO",0,"L","13-23",1,0,1,10,"10",0,0,0,"0",0,0
"Justin Hardy","WR","ATL",17,"12/31","CAR",1,"W","22-10",1,1,2,32,"17",0,0,0,"0",0,0
"Johnny Holton","WR","OAK",1,"09/10","TEN",0,"W","26-16",1,0,0,0,"0",0,0,0,"0",0,0
"Johnny Holton","WR","OAK",2,"09/17","NYJ",1,"W","45-20",1,0,0,0,"0",0,0,0,"0",0,0
"Johnny Holton","WR","OAK",3,"09/24","WAS",0,"L","10-27",1,0,0,0,"0",0,0,0,"0",0,0
"Johnny Holton","WR","OAK",4,"10/01","DEN",0,"L","10-16",1,0,1,64,"64T",1,0,0,"0",0,0
"Johnny Holton","WR","OAK",5,"10/08","BAL",1,"L","17-30",1,0,0,0,"0",0,0,0,"0",0,0
"Johnny Holton","WR","OAK",6,"10/15","LAC",1,"L","16-17",1,0,0,0,"0",0,0,0,"0",0,0
"Johnny Holton","WR","OAK",7,"10/19","KC",1,"W","31-30",1,0,0,0,"0",0,0,0,"0",0,0
"Johnny Holton","WR","OAK",8,"10/29","BUF",0,"L","14-34",1,0,0,0,"0",0,0,0,"0",0,0
"Johnny Holton","WR","OAK",9,"11/05","MIA",0,"W","27-24",1,0,1,44,"44T",1,0,0,"0",0,0
"Johnny Holton","WR","OAK",11,"11/19","NE",1,"L","8-33",1,0,0,0,"0",0,0,0,"0",0,0
"Johnny Holton","WR","OAK",12,"11/26","DEN",1,"W","21-14",1,0,2,53,"47",0,0,0,"0",0,0
"Johnny Holton","WR","OAK",13,"12/03","NYG",1,"W","24-17",1,1,3,39,"16",1,0,0,"0",0,1
"Johnny Holton","WR","OAK",14,"12/10","KC",0,"L","15-26",1,0,2,18,"10",0,0,0,"0",0,1
"Johnny Holton","WR","OAK",15,"12/17","DAL",1,"L","17-20",1,0,0,0,"0",0,0,0,"0",0,0
"Johnny Holton","WR","OAK",16,"12/25","PHI",0,"L","10-19",1,0,0,0,"0",0,0,0,"0",0,0
"Johnny Holton","WR","OAK",17,"12/31","LAC",0,"L","10-30",1,0,0,0,"0",0,0,0,"0",0,0
"Kelvin Benjamin","WR","BUF",1,"09/10","SF",0,"W","23-3",1,1,1,25,"25",0,0,0,"0",0,0
"Kelvin Benjamin","WR","BUF",2,"09/17","BUF",1,"W","9-3",1,1,6,77,"18",0,0,0,"0",0,0
"Kelvin Benjamin","WR","BUF",3,"09/24","NO",1,"L","13-34",1,1,2,8,"4",0,0,0,"0",0,0
"Kelvin Benjamin","WR","BUF",4,"10/01","NE",0,"W","33-30",1,1,4,104,"43",0,0,0,"0",0,0
"Kelvin Benjamin","WR","BUF",5,"10/08","DET",0,"W","27-24",1,1,4,58,"31T",1,0,0,"0",0,0
"Kelvin Benjamin","WR","BUF",6,"10/12","PHI",1,"L","23-28",1,1,9,99,"19",0,0,0,"0",0,0
"Kelvin Benjamin","WR","BUF",7,"10/22","CHI",0,"L","3-17",1,1,3,65,"37",0,0,0,"0",0,0
"Kelvin Benjamin","WR","BUF",8,"10/29","TB",0,"W","17-3",1,1,3,39,"25T",1,0,0,"0",0,0
"Kelvin Benjamin","WR","BUF",10,"11/12","NO",1,"L","10-47",1,1,3,42,"21",0,0,0,"0",0,0
"Kelvin Benjamin","WR","BUF",11,"11/19","LAC",0,"L","24-54",1,1,1,20,"20",0,0,0,"0",0,0
"Kelvin Benjamin","WR","BUF",14,"12/10","IND",1,"W","13-7",1,1,3,38,"21",1,0,0,"0",0,0
"Kelvin Benjamin","WR","BUF",15,"12/17","MIA",1,"W","24-16",1,1,2,20,"13",0,0,0,"0",0,0
"Kelvin Benjamin","WR","BUF",16,"12/24","NE",0,"L","16-37",1,1,5,70,"35",0,0,0,"0",0,0
"Kelvin Benjamin","WR","BUF",17,"12/31","MIA",0,"W","22-16",1,1,2,27,"18",0,0,0,"0",0,0
"Jeremy Kerley","WR","NYJ",2,"09/17","OAK",0,"L","20-45",1,0,3,14,"10",0,0,0,"0",0,0
"Jeremy Kerley","WR","NYJ",3,"09/24","MIA",1,"W","20-6",1,1,5,42,"14",0,0,0,"0",0,0
"Jeremy Kerley","WR","NYJ",4,"10/01","JAX",1,"W","23-20",1,0,5,37,"12",0,0,0,"0",0,0
"Jeremy Kerley","WR","NYJ",5,"10/08","CLE",0,"W","17-14",1,0,4,39,"18",0,0,0,"0",0,0
"Jeremy Kerley","WR","NYJ",6,"10/15","NE",1,"L","17-24",1,0,2,61,"31T",1,0,0,"0",0,0
"Jeremy Kerley","WR","NYJ",7,"10/22","MIA",0,"L","28-31",1,1,2,17,"15",0,0,0,"0",0,1
"Jeremy Kerley","WR","NYJ",8,"10/29","ATL",1,"L","20-25",1,0,1,7,"7",0,0,0,"0",0,1
"Jeremy Kerley","WR","NYJ",9,"11/02","BUF",1,"W","34-21",1,0,0,0,"0",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",1,"09/07","NE",0,"W","42-27",1,0,0,0,"0",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",2,"09/17","PHI",1,"W","27-20",1,0,0,0,"0",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",3,"09/24","LAC",0,"W","24-10",1,0,2,9,"7",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",4,"10/02","WAS",1,"W","29-20",1,0,0,0,"0",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",5,"10/08","HOU",0,"W","42-34",1,0,1,16,"16",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",6,"10/15","PIT",1,"L","13-19",1,1,1,16,"16",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",7,"10/19","OAK",0,"L","30-31",1,1,5,69,"33",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",8,"10/30","DEN",1,"W","29-19",1,0,1,5,"5",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",9,"11/05","DAL",0,"L","17-28",1,1,2,18,"10",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",11,"11/19","NYG",0,"L","9-12",1,1,1,7,"7",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",12,"11/26","BUF",1,"L","10-16",1,1,2,24,"15",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",13,"12/03","NYJ",0,"L","31-38",1,1,2,17,"10",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",14,"12/10","OAK",1,"W","26-15",1,0,0,0,"0",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",15,"12/16","LAC",1,"W","30-13",1,0,0,0,"0",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",16,"12/24","MIA",1,"W","29-13",1,1,0,0,"0",0,0,0,"0",0,0
"Demarcus Robinson","WR","KC",17,"12/31","DEN",0,"W","27-24",1,1,4,31,"12",0,0,0,"0",0,0
"Jordan Reed","TE","WAS",1,"09/10","PHI",1,"L","17-30",1,1,5,36,"9",0,0,0,"0",0,0
"Jordan Reed","TE","WAS",2,"09/17","LA",0,"W","27-20",1,1,6,48,"16",0,0,0,"0",0,0
"Jordan Reed","TE","WAS",4,"10/02","KC",0,"L","20-29",1,0,3,21,"14",0,0,0,"0",0,0
"Jordan Reed","TE","WAS",6,"10/15","SF",1,"W","26-24",1,1,4,37,"14",0,0,0,"0",0,0
"Jordan Reed","TE","WAS",7,"10/23","PHI",0,"L","24-34",1,1,8,64,"20",2,0,0,"0",0,0
"Jordan Reed","TE","WAS",8,"10/29","DAL",1,"L","19-33",1,1,1,5,"5",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",1,"09/10","CIN",0,"W","20-0",1,1,1,14,"14",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",2,"09/17","CLE",1,"W","24-10",1,0,1,9,"9",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",3,"09/24","JAX",0,"L","7-44",1,1,2,14,"7",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",4,"10/01","PIT",1,"L","9-26",1,1,5,36,"14",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",5,"10/08","OAK",0,"W","30-17",1,1,1,9,"9",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",6,"10/15","CHI",1,"L","24-27",1,1,2,15,"12",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",7,"10/22","MIN",0,"L","16-24",1,1,2,12,"8",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",8,"10/26","MIA",1,"W","40-0",1,1,4,29,"12",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",11,"11/19","GB",0,"W","23-0",1,1,1,2,"2",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",12,"11/27","HOU",1,"W","23-16",1,0,1,9,"9",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",13,"12/03","DET",1,"W","44-20",1,1,1,11,"11",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",14,"12/10","PIT",0,"L","38-39",1,0,1,1,"1",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",15,"12/17","CLE",0,"W","27-10",1,1,1,9,"9",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",16,"12/23","IND",1,"W","23-16",1,0,3,9,"8",0,0,0,"0",0,0
"Nick Boyle","TE","BAL",17,"12/31","CIN",1,"L","27-31",1,1,2,24,"16",0,0,0,"0",0,0
"Jakeem Grant","WR","MIA",2,"09/17","LAC",0,"W","19-17",1,0,0,0,"0",0,0,0,"0",0,0
"Jakeem Grant","WR","MIA",3,"09/24","NYJ",0,"L","6-20",1,0,1,12,"12",0,0,0,"0",0,0
"Jakeem Grant","WR","MIA",4,"10/01","NO",1,"L","0-20",1,0,0,0,"0",0,0,0,"0",0,0
"Jakeem Grant","WR","MIA",5,"10/08","TEN",1,"W","16-10",1,0,1,-1,"-1",0,0,0,"0",0,0
"Jakeem Grant","WR","MIA",6,"10/15","ATL",0,"W","20-17",1,0,1,4,"4",0,0,0,"0",0,0
"Jakeem Grant","WR","MIA",7,"10/22","NYJ",1,"W","31-28",1,0,0,0,"0",0,0,0,"0",0,0
"Jakeem Grant","WR","MIA",8,"10/26","BAL",0,"L","0-40",1,0,0,0,"0",0,0,0,"0",0,0
"Jakeem Grant","WR","MIA",9,"11/05","OAK",1,"L","24-27",1,0,0,0,"0",0,0,0,"0",0,0
"Jakeem Grant","WR","MIA",10,"11/13","CAR",0,"L","21-45",1,0,0,0,"0",0,0,0,"0",0,0
"Jakeem Grant","WR","MIA",11,"11/19","TB",1,"L","20-30",1,0,0,0,"0",0,0,0,"0",0,1
"Jakeem Grant","WR","MIA",12,"11/26","NE",0,"L","17-35",1,0,0,0,"0",0,0,0,"0",0,0
"Jakeem Grant","WR","MIA",13,"12/03","DEN",1,"W","35-9",1,0,0,0,"0",0,1,2,"2",0,0
"Jakeem Grant","WR","MIA",14,"12/11","NE",1,"W","27-20",1,0,2,42,"25T",1,0,0,"0",0,0
"Jakeem Grant","WR","MIA",15,"12/17","BUF",0,"L","16-24",1,0,1,13,"13",0,1,7,"7",0,0
"Jakeem Grant","WR","MIA",16,"12/24","KC",0,"L","13-29",1,0,4,107,"65T",1,1,3,"3",0,0
"Jakeem Grant","WR","MIA",17,"12/31","BUF",1,"L","16-22",1,0,3,26,"13",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",1,"09/10","SEA",1,"W","17-9",1,0,2,18,"9",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",2,"09/17","ATL",0,"L","23-34",1,0,0,0,"0",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",3,"09/24","CIN",1,"W","27-24",1,1,2,52,"51",1,0,0,"0",0,0
"Lance Kendricks","TE","GB",4,"09/28","CHI",1,"W","35-14",1,0,1,0,"0",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",5,"10/08","DAL",0,"W","35-31",1,0,1,24,"24",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",6,"10/15","MIN",0,"L","10-23",1,0,0,0,"0",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",7,"10/22","NO",1,"L","17-26",1,0,0,0,"0",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",9,"11/06","DET",1,"L","17-30",1,1,2,32,"21",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",10,"11/12","CHI",0,"W","23-16",1,1,1,9,"9",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",11,"11/19","BAL",1,"L","0-23",1,1,1,5,"5",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",12,"11/26","PIT",0,"L","28-31",1,1,0,0,"0",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",13,"12/03","TB",1,"W","26-20",1,0,1,11,"11",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",14,"12/10","CLE",0,"W","27-21",1,1,2,11,"6",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",15,"12/17","CAR",0,"L","24-31",1,1,1,5,"5",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",16,"12/23","MIN",1,"L","0-16",1,1,4,36,"19",0,0,0,"0",0,0
"Lance Kendricks","TE","GB",17,"12/31","DET",0,"L","11-35",1,1,0,0,"0",0,0,0,"0",0,0
"Russell Shepard","WR","CAR",1,"09/10","SF",0,"W","23-3",1,0,2,53,"40T",1,0,0,"0",0,0
"Russell Shepard","WR","CAR",2,"09/17","BUF",1,"W","9-3",1,0,1,6,"6",0,0,0,"0",0,0
"Russell Shepard","WR","CAR",3,"09/24","NO",1,"L","13-34",1,0,0,0,"0",0,0,0,"0",0,0
"Russell Shepard","WR","CAR",4,"10/01","NE",0,"W","33-30",1,0,1,13,"13",0,0,0,"0",0,0
"Russell Shepard","WR","CAR",5,"10/08","DET",0,"W","27-24",1,0,2,15,"10",0,0,0,"0",0,0
"Russell Shepard","WR","CAR",6,"10/12","PHI",1,"L","23-28",1,1,2,12,"9",0,0,0,"0",0,0
"Russell Shepard","WR","CAR",7,"10/22","CHI",0,"L","3-17",1,0,2,20,"18",0,0,0,"0",0,0
"Russell Shepard","WR","CAR",8,"10/29","TB",0,"W","17-3",1,0,1,14,"14",0,0,0,"0",0,0
"Russell Shepard","WR","CAR",9,"11/05","ATL",1,"W","20-17",1,0,0,0,"0",0,1,11,"11",0,0
"Russell Shepard","WR","CAR",10,"11/13","MIA",1,"W","45-21",1,1,3,40,"15",0,0,0,"0",0,0
"Russell Shepard","WR","CAR",12,"11/26","NYJ",0,"W","35-27",1,0,0,0,"0",0,0,0,"0",0,0
"Russell Shepard","WR","CAR",13,"12/03","NO",0,"L","21-31",1,0,3,29,"19",0,0,0,"0",0,0
"Russell Shepard","WR","CAR",14,"12/10","MIN",1,"W","31-24",1,0,0,0,"0",0,1,8,"8",0,0
"Russell Shepard","WR","CAR",15,"12/17","GB",1,"W","31-24",1,1,0,0,"0",0,0,0,"0",0,0
"Russell Shepard","WR","CAR",17,"12/31","ATL",0,"L","10-22",1,0,0,0,"0",0,0,0,"0",0,0
"Ricky Seals-Jones","TE","ARI",3,"09/25","DAL",1,"L","17-28",1,0,0,0,"0",0,0,0,"0",0,0
"Ricky Seals-Jones","TE","ARI",4,"10/01","SF",1,"W","18-15",1,0,0,0,"0",0,0,0,"0",0,0
"Ricky Seals-Jones","TE","ARI",5,"10/08","PHI",0,"L","7-34",1,0,0,0,"0",0,0,0,"0",0,0
"Ricky Seals-Jones","TE","ARI",11,"11/19","HOU",0,"L","21-31",1,0,3,54,"28T",2,0,0,"0",0,0
"Ricky Seals-Jones","TE","ARI",12,"11/26","JAX",1,"W","27-24",1,0,4,72,"29T",1,0,0,"0",0,0
"Ricky Seals-Jones","TE","ARI",13,"12/03","LA",1,"L","16-32",1,0,2,44,"27",0,0,0,"0",0,0
"Ricky Seals-Jones","TE","ARI",14,"12/10","TEN",1,"W","12-7",1,0,1,20,"20",0,0,0,"0",0,0
"Ricky Seals-Jones","TE","ARI",15,"12/17","WAS",0,"L","15-20",1,1,2,11,"7",0,0,0,"0",0,0
"Ricky Seals-Jones","TE","ARI",16,"12/24","NYG",1,"W","23-0",1,0,0,0,"0",0,0,0,"0",0,0
"Ricky Seals-Jones","TE","ARI",17,"12/31","SEA",0,"W","26-24",1,0,0,0,"0",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",1,"09/11","NO",1,"W","29-19",1,1,1,7,"7",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",2,"09/17","PIT",0,"L","9-26",1,1,3,33,"15",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",3,"09/24","TB",1,"W","34-17",1,0,1,2,"2",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",4,"10/01","DET",1,"L","7-14",1,0,0,0,"0",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",5,"10/09","CHI",0,"W","20-17",1,1,0,0,"0",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",6,"10/15","GB",1,"W","23-10",1,0,3,51,"25",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",7,"10/22","BAL",1,"W","24-16",1,1,3,28,"11",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",8,"10/29","CLE",0,"W","33-16",1,0,1,21,"21",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",10,"11/12","WAS",0,"W","38-30",1,1,0,0,"0",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",11,"11/19","LA",1,"W","24-7",1,0,2,10,"10",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",12,"11/23","DET",0,"W","30-23",1,0,0,0,"0",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",13,"12/03","ATL",0,"W","14-9",1,0,1,9,"9",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",14,"12/10","CAR",0,"L","24-31",1,0,2,23,"15",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",15,"12/17","CIN",1,"W","34-7",1,0,0,0,"0",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",16,"12/23","GB",0,"W","16-0",1,1,0,0,"0",0,0,0,"0",0,0
"Laquon Treadwell","WR","MIN",17,"12/31","CHI",1,"W","23-10",1,1,3,16,"12",0,0,0,"0",0,0
"Jarius Wright","WR","MIN",1,"09/11","NO",1,"W","29-19",1,0,1,21,"21",0,0,0,"0",0,0
"Jarius Wright","WR","MIN",2,"09/17","PIT",0,"L","9-26",1,0,1,9,"9",0,0,0,"0",0,0
"Jarius Wright","WR","MIN",3,"09/24","TB",1,"W","34-17",1,0,2,9,"7",1,0,0,"0",0,0
"Jarius Wright","WR","MIN",4,"10/01","DET",1,"L","7-14",1,0,0,0,"0",0,0,0,"0",0,0
"Jarius Wright","WR","MIN",5,"10/09","CHI",0,"W","20-17",1,0,0,0,"0",0,0,0,"0",0,0
"Jarius Wright","WR","MIN",6,"10/15","GB",1,"W","23-10",1,0,0,0,"0",0,0,0,"0",0,0
"Jarius Wright","WR","MIN",7,"10/22","BAL",1,"W","24-16",1,0,3,54,"30",0,0,0,"0",0,0
"Jarius Wright","WR","MIN",8,"10/29","CLE",0,"W","33-16",1,0,0,0,"0",0,0,0,"0",0,0
"Jarius Wright","WR","MIN",10,"11/12","WAS",0,"W","38-30",1,0,1,7,"7T",1,0,0,"0",0,0
"Jarius Wright","WR","MIN",11,"11/19","LA",1,"W","24-7",1,0,1,23,"23",0,0,0,"0",0,0
"Jarius Wright","WR","MIN",12,"11/23","DET",0,"W","30-23",1,0,2,25,"14",0,0,0,"0",0,0
"Jarius Wright","WR","MIN",13,"12/03","ATL",0,"W","14-9",1,0,3,18,"13",0,0,0,"0",0,0
"Jarius Wright","WR","MIN",14,"12/10","CAR",0,"L","24-31",1,0,2,13,"8",0,0,0,"0",0,0
"Jarius Wright","WR","MIN",15,"12/17","CIN",1,"W","34-7",1,0,1,11,"11",0,0,0,"0",0,0
"Jarius Wright","WR","MIN",16,"12/23","GB",0,"W","16-0",1,0,1,8,"8",0,0,0,"0",0,0
"Jarius Wright","WR","MIN",17,"12/31","CHI",1,"W","23-10",1,0,0,0,"0",0,0,0,"0",0,0
"Phillip Dorsett","WR","NE",1,"09/07","KC",1,"L","27-42",1,0,0,0,"0",0,0,0,"0",0,0
"Phillip Dorsett","WR","NE",2,"09/17","NO",0,"W","36-20",1,0,3,68,"38",0,1,7,"7",0,0
"Phillip Dorsett","WR","NE",3,"09/24","HOU",1,"W","36-33",1,0,0,0,"0",0,0,0,"0",0,0
"Phillip Dorsett","WR","NE",4,"10/01","CAR",1,"L","30-33",1,0,1,17,"17",0,0,0,"0",0,0
"Phillip Dorsett","WR","NE",5,"10/05","TB",0,"W","19-14",1,0,0,0,"0",0,0,0,"0",0,0
"Phillip Dorsett","WR","NE",6,"10/15","NYJ",0,"W","24-17",1,0,0,0,"0",0,0,0,"0",0,0
"Phillip Dorsett","WR","NE",7,"10/22","ATL",1,"W","23-7",1,1,0,0,"0",0,0,0,"0",0,0
"Phillip Dorsett","WR","NE",8,"10/29","LAC",1,"W","21-13",1,0,0,0,"0",0,0,0,"0",0,0
"Phillip Dorsett","WR","NE",10,"11/12","DEN",0,"W","41-16",1,1,2,16,"11",0,0,0,"0",0,0
"Phillip Dorsett","WR","NE",11,"11/19","OAK",0,"W","33-8",1,0,0,0,"0",0,0,0,"0",0,0
