"Name","Pos","Team","Week","Date","Opp","Home","Result","Score","Played","Started","RushAtt","RushYds","RushLong","RushTDs","Receptions","RecYds","RecLong","RecTDs","FumLost"
"Austin Ekeler","RB","LAC",15,"12/16","KC",0,"L","13-30",1,0,2,13,"13",0,1,6,"6",0,1
"Austin Ekeler","RB","LAC",16,"12/24","NYJ",0,"W","14-7",1,0,0,0,"0",0,0,0,"0",0,0
"Austin Ekeler","RB","LAC",17,"12/31","OAK",1,"W","30-10",1,0,0,0,"0",0,0,0,"0",0,0
"T.J. Yeldon","RB","JAX",7,"10/22","IND",0,"W","27-0",1,0,9,122,"58T",1,2,15,"8",0,0
"T.J. Yeldon","RB","JAX",9,"11/05","CIN",1,"W","23-7",1,0,11,41,"15",0,2,11,"6",0,1
"T.J. Yeldon","RB","JAX",10,"11/12","LAC",1,"W","20-17",1,0,3,11,"8",0,6,39,"11",0,0
"T.J. Yeldon","RB","JAX",11,"11/19","CLE",0,"W","19-7",1,0,5,15,"9",0,1,5,"5",0,0
"T.J. Yeldon","RB","JAX",12,"11/26","ARI",0,"L","24-27",1,0,3,10,"6",0,5,42,"16",0,0
"T.J. Yeldon","RB","JAX",13,"12/03","IND",1,"W","30-10",1,0,0,0,"0",0,2,25,"16",0,0
"T.J. Yeldon","RB","JAX",14,"12/10","SEA",1,"W","30-24",1,0,2,9,"6",0,0,0,"0",0,0
"T.J. Yeldon","RB","JAX",15,"12/17","HOU",1,"W","45-7",1,0,7,27,"9",0,4,25,"11",0,0
"T.J. Yeldon","RB","JAX",16,"12/24","SF",0,"L","33-44",1,0,5,13,"6",1,7,64,"20",0,0
"T.J. Yeldon","RB","JAX",17,"12/31","TEN",0,"L","10-15",1,0,4,5,"4",0,1,-2,"-2",0,0
"Corey Grant","RB","JAX",1,"09/10","HOU",0,"W","29-7",1,0,0,0,"0",0,0,0,"0",0,0
"Corey Grant","RB","JAX",2,"09/17","TEN",1,"L","16-37",1,0,1,13,"13",0,0,0,"0",0,0
"Corey Grant","RB","JAX",3,"09/24","BAL",1,"W","44-7",1,0,6,75,"58",0,1,18,"18",0,0
"Corey Grant","RB","JAX",4,"10/01","NYJ",0,"L","20-23",1,0,2,9,"5",0,1,-5,"-5",0,0
"Corey Grant","RB","JAX",5,"10/08","PIT",0,"W","30-9",1,0,0,0,"0",0,0,0,"0",0,0
"Corey Grant","RB","JAX",6,"10/15","LA",1,"L","17-27",1,0,0,0,"0",0,0,0,"0",0,0
"Corey Grant","RB","JAX",7,"10/22","IND",0,"W","27-0",1,0,6,8,"7",0,1,28,"28",0,0
"Corey Grant","RB","JAX",9,"11/05","CIN",1,"W","23-7",1,0,4,18,"11",0,0,0,"0",0,0
"Corey Grant","RB","JAX",10,"11/12","LAC",1,"W","20-17",1,0,1,56,"56T",1,0,0,"0",0,0
"Corey Grant","RB","JAX",11,"11/19","CLE",0,"W","19-7",1,0,0,0,"0",0,0,0,"0",0,0
"Corey Grant","RB","JAX",12,"11/26","ARI",0,"L","24-27",1,0,0,0,"0",0,0,0,"0",0,0
"Corey Grant","RB","JAX",13,"12/03","IND",1,"W","30-10",1,0,0,0,"0",0,0,0,"0",0,0
"Corey Grant","RB","JAX",14,"12/10","SEA",1,"W","30-24",1,0,0,0,"0",0,0,0,"0",0,1
"Corey Grant","RB","JAX",15,"12/17","HOU",1,"W","45-7",1,0,10,69,"20",1,0,0,"0",0,0
"Corey Grant","RB","JAX",16,"12/24","SF",0,"L","33-44",1,0,0,0,"0",0,0,0,"0",0,0
"Corey Grant","RB","JAX",17,"12/31","TEN",0,"L","10-15",1,0,0,0,"0",0,0,0,"0",0,0
"Malcolm Brown","RB","LA",1,"09/10","IND",1,"W","46-9",1,0,7,16,"5",1,0,0,"0",0,0
"Malcolm Brown","RB","LA",2,"09/17","WAS",1,"L","20-27",1,0,0,0,"0",0,1,-4,"-4",0,0
"Malcolm Brown","RB","LA",4,"10/01","DAL",0,"W","35-30",1,0,1,0,"0",0,1,14,"14",0,0
"Malcolm Brown","RB","LA",5,"10/08","SEA",1,"L","10-16",1,0,0,0,"0",0,2,29,"16",0,0
"Malcolm Brown","RB","LA",6,"10/15","JAX",0,"W","27-17",1,0,3,17,"8",0,0,0,"0",0,0
"Malcolm Brown","RB","LA",7,"10/22","ARI",1,"W","33-0",1,0,11,48,"11",0,1,7,"7",0,0
"Malcolm Brown","RB","LA",9,"11/05","NYG",0,"W","51-17",1,0,15,57,"16",0,0,0,"0",0,0
"Malcolm Brown","RB","LA",14,"12/10","PHI",1,"L","35-43",1,0,1,5,"5",0,0,0,"0",0,0
"Malcolm Brown","RB","LA",15,"12/17","SEA",0,"W","42-7",1,0,10,45,"14",0,0,0,"0",0,0
"Malcolm Brown","RB","LA",16,"12/24","TEN",0,"W","27-23",1,0,1,4,"4",0,0,0,"0",0,0
"Malcolm Brown","RB","LA",17,"12/31","SF",1,"L","13-34",1,1,14,54,"20",0,4,7,"5",0,0
"Jacquizz Rodgers","RB","TB",2,"09/17","CHI",1,"W","29-7",1,1,19,67,"10",1,0,0,"0",0,0
"Jacquizz Rodgers","RB","TB",3,"09/24","MIN",0,"L","17-34",1,1,5,15,"4",0,0,0,"0",0,0
"Jacquizz Rodgers","RB","TB",4,"10/01","NYG",1,"W","25-23",1,1,16,83,"36",0,2,25,"13",0,0
"Jacquizz Rodgers","RB","TB",5,"10/05","NE",1,"L","14-19",1,1,3,2,"1",0,1,13,"13",0,0
"Jacquizz Rodgers","RB","TB",6,"10/15","ARI",0,"L","33-38",1,0,3,1,"1",0,1,6,"6",0,0
"Jacquizz Rodgers","RB","TB",7,"10/22","BUF",0,"L","27-30",1,0,1,2,"2",0,1,9,"9",0,0
"Jacquizz Rodgers","RB","TB",8,"10/29","CAR",1,"L","3-17",1,0,1,1,"1",0,1,-5,"-5",0,0
"Jacquizz Rodgers","RB","TB",9,"11/05","NO",0,"L","10-30",1,0,0,0,"0",0,0,0,"0",0,0
"Jacquizz Rodgers","RB","TB",10,"11/12","NYJ",1,"W","15-10",1,0,3,12,"5",0,0,0,"0",0,0
"Jacquizz Rodgers","RB","TB",11,"11/19","MIA",0,"W","30-20",1,0,1,3,"3",0,0,0,"0",0,0
"Jacquizz Rodgers","RB","TB",12,"11/26","ATL",0,"L","20-34",1,0,8,31,"9",0,1,6,"6",0,0
"Jacquizz Rodgers","RB","TB",13,"12/03","GB",0,"L","20-26",1,0,3,25,"19",0,0,0,"0",0,0
"Jacquizz Rodgers","RB","TB",14,"12/10","DET",1,"L","21-24",1,0,0,0,"0",0,0,0,"0",0,0
"Jacquizz Rodgers","RB","TB",15,"12/18","ATL",1,"L","21-24",1,0,0,0,"0",0,0,0,"0",0,0
"Jacquizz Rodgers","RB","TB",16,"12/24","CAR",0,"L","19-22",1,0,1,2,"2",0,0,0,"0",0,0
"Jacquizz Rodgers","RB","TB",17,"12/31","NO",1,"W","31-24",1,0,0,0,"0",0,2,20,"15",0,0
"Mike Davis","RB","SEA",11,"11/20","ATL",1,"L","31-34",1,1,6,18,"13",0,2,41,"21",0,0
"Mike Davis","RB","SEA",13,"12/03","PHI",1,"W","24-10",1,1,16,64,"22",0,4,37,"23",0,0
"Mike Davis","RB","SEA",14,"12/10","JAX",0,"L","24-30",1,1,15,66,"21",0,1,-1,"-1",0,0
"Mike Davis","RB","SEA",15,"12/17","LA",1,"L","7-42",1,1,6,19,"11",0,2,20,"11",0,0
"Mike Davis","RB","SEA",16,"12/24","DAL",0,"W","21-12",1,1,15,25,"8",0,4,18,"12",0,0
"Mike Davis","RB","SEA",17,"12/31","ARI",1,"L","24-26",1,1,10,48,"33",0,2,16,"9",0,0
"Rod Smith","RB","DAL",1,"09/10","NYG",1,"W","19-3",1,0,0,0,"0",0,0,0,"0",0,0
"Rod Smith","RB","DAL",2,"09/17","DEN",0,"L","17-42",1,0,2,8,"8",0,0,0,"0",0,0
"Rod Smith","RB","DAL",3,"09/25","ARI",0,"W","28-17",1,0,0,0,"0",0,0,0,"0",0,0
"Rod Smith","RB","DAL",4,"10/01","LA",1,"L","30-35",1,0,0,0,"0",0,0,0,"0",0,0
"Rod Smith","RB","DAL",5,"10/08","GB",1,"L","31-35",1,0,0,0,"0",0,1,18,"18",0,0
"Rod Smith","RB","DAL",7,"10/22","SF",0,"W","40-10",1,0,8,61,"45",0,1,5,"5",0,0
"Rod Smith","RB","DAL",8,"10/29","WAS",0,"W","33-19",1,0,0,0,"0",0,0,0,"0",0,0
"Rod Smith","RB","DAL",9,"11/05","KC",1,"W","28-17",1,0,0,0,"0",0,0,0,"0",0,0
"Rod Smith","RB","DAL",10,"11/12","ATL",0,"L","7-27",1,0,3,14,"8",0,4,15,"8",0,0
"Rod Smith","RB","DAL",11,"11/19","PHI",1,"L","9-37",1,1,8,11,"5",0,0,0,"0",0,0
"Rod Smith","RB","DAL",12,"11/23","LAC",1,"L","6-28",1,0,9,41,"9",1,2,7,"4",0,0
"Rod Smith","RB","DAL",13,"11/30","WAS",1,"W","38-14",1,0,10,27,"10",1,0,0,"0",0,0
"Rod Smith","RB","DAL",14,"12/10","NYG",0,"W","30-10",1,0,6,47,"15T",1,5,113,"81T",1,0
"Rod Smith","RB","DAL",15,"12/17","OAK",0,"W","20-17",1,0,7,13,"6",1,3,21,"10",0,0
"Rod Smith","RB","DAL",16,"12/24","SEA",1,"L","12-21",1,0,2,10,"5",0,3,23,"10",0,0
"Chris Carson","RB","SEA",1,"09/10","GB",0,"L","9-17",1,1,6,39,"30",0,1,10,"10",0,0
"Chris Carson","RB","SEA",2,"09/17","SF",1,"W","12-9",1,0,20,93,"16",0,1,7,"7",0,0
"Chris Carson","RB","SEA",3,"09/24","TEN",0,"L","27-33",1,1,11,34,"7",0,2,18,"10T",1,0
"Chris Carson","RB","SEA",4,"10/01","IND",1,"W","46-18",1,1,12,42,"11",0,3,24,"9",0,0
"Rob Kelley","RB","WAS",1,"09/10","PHI",1,"L","17-30",1,1,10,30,"6",0,0,0,"0",0,0
"Rob Kelley","RB","WAS",2,"09/17","LA",0,"W","27-20",1,1,12,78,"21",0,0,0,"0",0,0
"Rob Kelley","RB","WAS",4,"10/02","KC",0,"L","20-29",1,1,7,23,"12",0,0,0,"0",0,0
"Rob Kelley","RB","WAS",7,"10/23","PHI",0,"L","24-34",1,1,7,16,"8",0,2,14,"9",0,0
"Rob Kelley","RB","WAS",8,"10/29","DAL",1,"L","19-33",1,1,8,19,"10",1,0,0,"0",0,0
"Rob Kelley","RB","WAS",9,"11/05","SEA",0,"W","17-14",1,1,14,18,"5",2,0,0,"0",0,0
"Rob Kelley","RB","WAS",10,"11/12","MIN",1,"L","30-38",1,1,4,10,"7",0,2,4,"5",0,0
"J.D. McKissic","RB","SEA",4,"10/01","IND",1,"W","46-18",1,0,4,38,"30T",1,1,27,"27T",1,0
"J.D. McKissic","RB","SEA",5,"10/08","LA",0,"W","16-10",1,0,2,0,"3",0,3,36,"21",0,0
"J.D. McKissic","RB","SEA",7,"10/22","NYG",0,"W","24-7",1,0,3,10,"10",0,2,23,"16",0,0
"J.D. McKissic","RB","SEA",8,"10/29","HOU",1,"W","41-38",1,0,4,6,"4",0,1,6,"6",0,0
"J.D. McKissic","RB","SEA",9,"11/05","WAS",1,"L","14-17",1,0,3,12,"6",0,2,14,"9",0,0
"J.D. McKissic","RB","SEA",10,"11/09","ARI",0,"W","22-16",1,0,5,26,"17",0,4,20,"9",0,0
"J.D. McKissic","RB","SEA",11,"11/20","ATL",1,"L","31-34",1,0,7,30,"7",0,5,23,"9",0,0
"J.D. McKissic","RB","SEA",12,"11/26","SF",0,"W","24-13",1,1,4,22,"14",0,4,24,"12",0,0
"J.D. McKissic","RB","SEA",13,"12/03","PHI",1,"W","24-10",1,0,1,-1,"-1",0,1,15,"15T",1,0
"J.D. McKissic","RB","SEA",14,"12/10","JAX",0,"L","24-30",1,0,3,15,"9",0,5,20,"6",0,0
"J.D. McKissic","RB","SEA",15,"12/17","LA",1,"L","7-42",1,0,6,20,"5",0,3,38,"26",0,0
"J.D. McKissic","RB","SEA",16,"12/24","DAL",0,"W","21-12",1,0,0,0,"0",0,0,0,"0",0,0
"J.D. McKissic","RB","SEA",17,"12/31","ARI",1,"L","24-26",1,0,4,9,"7",0,3,20,"14",0,0
"Damien Williams","RB","MIA",2,"09/17","LAC",0,"W","19-17",1,0,0,0,"0",0,0,0,"0",0,0
"Damien Williams","RB","MIA",3,"09/24","NYJ",0,"L","6-20",1,0,2,5,"8",0,1,6,"6",0,0
"Damien Williams","RB","MIA",4,"10/01","NO",1,"L","0-20",1,0,1,1,"1",0,0,0,"0",0,0
"Damien Williams","RB","MIA",5,"10/08","TEN",1,"W","16-10",1,0,3,15,"9",0,1,13,"13",0,0
"Damien Williams","RB","MIA",6,"10/15","ATL",0,"W","20-17",1,0,4,9,"5",0,3,14,"7",0,0
"Damien Williams","RB","MIA",7,"10/22","NYJ",1,"W","31-28",1,0,2,2,"2",0,2,18,"12",0,0
"Damien Williams","RB","MIA",8,"10/26","BAL",0,"L","0-40",1,0,0,0,"0",0,1,-1,"-1",0,0
"Damien Williams","RB","MIA",9,"11/05","OAK",1,"L","24-27",1,1,7,14,"4",0,6,47,"11",1,0
"Damien Williams","RB","MIA",10,"11/13","CAR",0,"L","21-45",1,1,9,19,"11",0,2,20,"15",0,0
"Damien Williams","RB","MIA",11,"11/19","TB",1,"L","20-30",1,1,10,78,"69",0,1,24,"24",0,0
"Damien Williams","RB","MIA",12,"11/26","NE",0,"L","17-35",1,1,8,38,"11",0,3,14,"7",0,0
"Eddie Lacy","RB","SEA",1,"09/10","GB",0,"L","9-17",1,0,5,3,"6",0,0,0,"0",0,0
"Eddie Lacy","RB","SEA",4,"10/01","IND",1,"W","46-18",1,0,11,52,"19",0,0,0,"0",0,0
"Eddie Lacy","RB","SEA",5,"10/08","LA",0,"W","16-10",1,1,9,19,"6",0,1,9,"9",0,0
"Eddie Lacy","RB","SEA",7,"10/22","NYG",0,"W","24-7",1,0,11,34,"12",0,1,9,"9",0,0
"Eddie Lacy","RB","SEA",8,"10/29","HOU",1,"W","41-38",1,1,6,0,"3",0,0,0,"0",0,0
"Eddie Lacy","RB","SEA",9,"11/05","WAS",1,"L","14-17",1,1,6,20,"8",0,1,14,"14",0,0
"Eddie Lacy","RB","SEA",11,"11/20","ATL",1,"L","31-34",1,0,3,2,"2",0,0,0,"0",0,0
"Eddie Lacy","RB","SEA",12,"11/26","SF",0,"W","24-13",1,0,17,46,"11",0,3,15,"6",0,0
"Eddie Lacy","RB","SEA",13,"12/03","PHI",1,"W","24-10",1,0,1,3,"3",0,0,0,"0",0,0
"Wendell Smallwood","RB","PHI",1,"09/10","WAS",0,"W","30-17",1,0,4,4,"3",0,1,5,"5",0,0
"Wendell Smallwood","RB","PHI",2,"09/17","KC",0,"L","20-27",1,1,3,4,"8",0,1,-3,"-3",0,0
"Wendell Smallwood","RB","PHI",3,"09/24","NYG",1,"W","27-24",1,0,12,71,"20",0,1,9,"9",0,0
"Wendell Smallwood","RB","PHI",4,"10/01","LAC",0,"W","26-24",1,1,10,34,"11",1,4,45,"24",0,0
"Wendell Smallwood","RB","PHI",7,"10/23","WAS",1,"W","34-24",1,1,8,25,"9",0,2,14,"8",0,0
"Wendell Smallwood","RB","PHI",8,"10/29","SF",1,"W","33-10",1,0,1,5,"5",0,1,9,"9",0,0
"Wendell Smallwood","RB","PHI",9,"11/05","DEN",1,"W","51-23",1,0,5,25,"26",0,0,0,"0",0,0
"Wendell Smallwood","RB","PHI",17,"12/31","DAL",1,"L","0-6",1,0,4,6,"5",0,3,24,"12",0,0
"James White","RB","NE",1,"09/07","KC",1,"L","27-42",1,0,10,38,"10",0,3,30,"26",0,0
"James White","RB","NE",2,"09/17","NO",0,"W","36-20",1,0,2,11,"7",0,8,85,"24",0,0
"James White","RB","NE",3,"09/24","HOU",1,"W","36-33",1,0,5,17,"6",0,1,11,"11",0,0
"James White","RB","NE",4,"10/01","CAR",1,"L","30-33",1,1,1,7,"7",0,10,47,"9",0,0
"James White","RB","NE",5,"10/05","TB",0,"W","19-14",1,0,2,3,"2",0,7,57,"24",0,0
"James White","RB","NE",6,"10/15","NYJ",0,"W","24-17",1,0,3,23,"9",0,4,22,"16",0,0
"James White","RB","NE",7,"10/22","ATL",1,"W","23-7",1,0,4,19,"8",0,5,28,"16",1,0
"James White","RB","NE",8,"10/29","LAC",1,"W","21-13",1,0,1,2,"2",0,5,85,"27",0,0
"James White","RB","NE",10,"11/12","DEN",0,"W","41-16",1,0,2,7,"4",0,3,11,"8",1,0
"James White","RB","NE",11,"11/19","OAK",0,"W","33-8",1,0,5,13,"6",0,0,0,"0",0,0
"James White","RB","NE",12,"11/26","MIA",1,"W","35-17",1,1,3,13,"8",0,1,2,"2",0,0
"James White","RB","NE",13,"12/03","BUF",0,"W","23-3",1,1,5,18,"6",0,4,32,"11",0,0
"James White","RB","NE",14,"12/11","MIA",0,"L","20-27",1,1,0,0,"0",0,3,11,"7",1,0
"James White","RB","NE",15,"12/17","PIT",0,"W","27-24",1,0,0,0,"0",0,2,8,"4",0,0
"Tion Green","RB","DET",13,"12/03","BAL",0,"L","20-44",1,0,11,51,"33",1,0,0,"0",0,0
"Tion Green","RB","DET",14,"12/10","TB",0,"W","24-21",1,0,5,15,"6",0,0,0,"0",0,0
"Tion Green","RB","DET",15,"12/16","CHI",1,"W","20-10",1,0,10,35,"7",0,0,0,"0",0,0
"Tion Green","RB","DET",16,"12/24","CIN",0,"L","17-26",1,0,7,43,"12",1,0,0,"0",0,0
"Tion Green","RB","DET",17,"12/31","GB",1,"W","35-11",1,0,9,21,"10",0,2,14,"9",0,0
"Shane Vereen","RB","NYG",1,"09/10","DAL",0,"L","3-19",1,0,0,0,"0",0,9,51,"9",0,0
"Shane Vereen","RB","NYG",2,"09/18","DET",1,"L","10-24",1,0,6,28,"8",0,3,27,"20",0,0
"Shane Vereen","RB","NYG",3,"09/24","PHI",0,"L","24-27",1,0,1,5,"5",0,2,18,"15",0,0
"Shane Vereen","RB","NYG",4,"10/01","TB",0,"L","23-25",1,0,5,14,"7",0,1,11,"11",0,0
"Shane Vereen","RB","NYG",5,"10/08","LAC",1,"L","22-27",1,0,5,18,"5",0,4,27,"10",0,0
"Shane Vereen","RB","NYG",6,"10/15","DEN",0,"W","23-10",1,0,1,4,"4",0,0,0,"0",0,0
"Shane Vereen","RB","NYG",7,"10/22","SEA",1,"L","7-24",1,0,2,4,"6",0,3,2,"4",0,0
"Shane Vereen","RB","NYG",9,"11/05","LA",1,"L","17-51",1,0,0,0,"0",0,3,14,"8",0,0
"Shane Vereen","RB","NYG",10,"11/12","SF",0,"L","21-31",1,0,5,11,"6",0,4,27,"14",0,0
"Shane Vereen","RB","NYG",11,"11/19","KC",1,"W","12-9",1,0,2,13,"12",0,3,15,"8",0,0
"Shane Vereen","RB","NYG",12,"11/23","WAS",0,"L","10-20",1,0,3,18,"11",0,1,9,"9",0,0
"Shane Vereen","RB","NYG",13,"12/03","OAK",0,"L","17-24",1,0,1,-3,"-3",0,3,13,"6",0,0
"Shane Vereen","RB","NYG",14,"12/10","DAL",1,"L","10-30",1,0,6,23,"9",0,3,24,"10",0,0
"Shane Vereen","RB","NYG",15,"12/17","PHI",1,"L","29-34",1,0,5,15,"17",0,5,15,"6",0,0
"Shane Vereen","RB","NYG",16,"12/24","ARI",0,"L","0-23",1,0,0,0,"0",0,0,0,"0",0,0
"Shane Vereen","RB","NYG",17,"12/31","WAS",1,"W","18-10",1,0,3,14,"8",0,0,0,"0",0,0
"Thomas Rawls","RB","SEA",2,"09/17","SF",1,"W","12-9",1,1,5,4,"7",0,0,0,"0",0,0
"Thomas Rawls","RB","SEA",3,"09/24","TEN",0,"L","27-33",1,0,0,0,"0",0,0,0,"0",0,0
"Thomas Rawls","RB","SEA",5,"10/08","LA",0,"W","16-10",1,0,8,20,"7",0,2,15,"14",0,0
"Thomas Rawls","RB","SEA",7,"10/22","NYG",0,"W","24-7",1,1,11,36,"9",0,1,16,"16",0,1
"Thomas Rawls","RB","SEA",8,"10/29","HOU",1,"W","41-38",1,0,6,-1,"3",0,0,0,"0",0,0
"Thomas Rawls","RB","SEA",9,"11/05","WAS",1,"L","14-17",1,0,9,39,"11",0,2,31,"22",0,0
"Thomas Rawls","RB","SEA",10,"11/09","ARI",0,"W","22-16",1,1,10,27,"23",0,2,12,"7",0,0
"Thomas Rawls","RB","SEA",12,"11/26","SF",0,"W","24-13",1,0,0,0,"0",0,0,0,"0",0,0
"Thomas Rawls","RB","SEA",13,"12/03","PHI",1,"W","24-10",1,0,1,4,"4",0,0,0,"0",0,0
"Thomas Rawls","RB","SEA",14,"12/10","JAX",0,"L","24-30",1,0,0,0,"0",0,0,0,"0",0,0
"Thomas Rawls","RB","SEA",16,"12/24","DAL",0,"W","21-12",1,0,5,20,"15",0,0,0,"0",0,0
"Thomas Rawls","RB","SEA",17,"12/31","ARI",1,"L","24-26",1,0,3,8,"5",0,2,20,"12",0,0
"DeAndre Washington","RB","OAK",1,"09/10","TEN",0,"W","26-16",1,0,3,4,"4",0,2,18,"13",0,0
"DeAndre Washington","RB","OAK",2,"09/17","NYJ",1,"W","45-20",1,0,6,20,"10",0,3,15,"9",0,0
"DeAndre Washington","RB","OAK",3,"09/24","WAS",0,"L","10-27",1,0,1,0,"0",0,5,24,"7",0,0
"DeAndre Washington","RB","OAK",4,"10/01","DEN",0,"L","10-16",1,0,1,4,"4",0,0,0,"0",0,0
"DeAndre Washington","RB","OAK",6,"10/15","LAC",1,"L","16-17",1,0,3,-8,"0",0,1,10,"10",0,0
"DeAndre Washington","RB","OAK",7,"10/19","KC",1,"W","31-30",1,0,9,33,"11",1,3,7,"10",0,0
"DeAndre Washington","RB","OAK",8,"10/29","BUF",0,"L","14-34",1,0,6,26,"10",0,8,62,"14",1,1
"DeAndre Washington","RB","OAK",9,"11/05","MIA",0,"W","27-24",1,0,4,16,"11",0,1,-2,"-2",0,0
"DeAndre Washington","RB","OAK",11,"11/19","NE",1,"L","8-33",1,0,3,7,"5",0,2,12,"7",0,0
"DeAndre Washington","RB","OAK",12,"11/26","DEN",1,"W","21-14",1,0,6,23,"11",0,3,23,"15",0,0
"DeAndre Washington","RB","OAK",13,"12/03","NYG",1,"W","24-17",1,0,6,16,"9T",1,0,0,"0",0,0
"DeAndre Washington","RB","OAK",14,"12/10","KC",0,"L","15-26",1,0,4,9,"9",0,1,10,"10",0,0
"DeAndre Washington","RB","OAK",15,"12/17","DAL",1,"L","17-20",1,0,2,3,"2",0,2,16,"10",0,0
"DeAndre Washington","RB","OAK",16,"12/25","PHI",0,"L","10-19",1,0,1,-3,"-3",0,1,2,"2",0,0
"DeAndre Washington","RB","OAK",17,"12/31","LAC",0,"L","10-30",1,0,2,3,"2",0,2,0,"1",0,0
"James Conner","RB","PIT",1,"09/10","CLE",0,"W","21-18",1,0,4,11,"5",0,0,0,"0",0,0
"James Conner","RB","PIT",2,"09/17","MIN",1,"W","26-9",1,0,1,9,"9",0,0,0,"0",0,0
"James Conner","RB","PIT",3,"09/24","CHI",0,"L","17-23",1,0,0,0,"0",0,0,0,"0",0,0
"James Conner","RB","PIT",4,"10/01","BAL",0,"W","26-9",1,0,4,26,"23",0,0,0,"0",0,0
"James Conner","RB","PIT",5,"10/08","JAX",1,"L","9-30",1,0,3,9,"5",0,0,0,"0",0,0
"James Conner","RB","PIT",6,"10/15","KC",0,"W","19-13",1,0,2,14,"11",0,0,0,"0",0,0
"James Conner","RB","PIT",7,"10/22","CIN",1,"W","29-14",1,0,3,19,"10",0,0,0,"0",0,0
"James Conner","RB","PIT",8,"10/29","DET",0,"W","20-15",1,0,1,1,"1",0,0,0,"0",0,0
"James Conner","RB","PIT",10,"11/12","IND",0,"W","20-17",1,0,1,12,"12",0,0,0,"0",0,0
"James Conner","RB","PIT",11,"11/16","TEN",1,"W","40-17",1,0,5,12,"5",0,0,0,"0",0,0
"James Conner","RB","PIT",12,"11/26","GB",1,"W","31-28",1,0,0,0,"0",0,0,0,"0",0,0
"James Conner","RB","PIT",13,"12/04","CIN",0,"W","23-20",1,0,3,12,"10",0,0,0,"0",0,0
"James Conner","RB","PIT",14,"12/10","BAL",1,"W","39-38",1,0,2,6,"6",0,0,0,"0",0,0
"James Conner","RB","PIT",15,"12/17","NE",1,"L","24-27",1,0,3,13,"10",0,0,0,"0",0,0
"Terrance West","RB","BAL",1,"09/10","CIN",0,"W","20-0",1,1,19,80,"11",1,0,0,"0",0,0
"Terrance West","RB","BAL",2,"09/17","CLE",1,"W","24-10",1,1,8,22,"12",1,2,23,"15",0,0
"Terrance West","RB","BAL",3,"09/24","JAX",0,"L","7-44",1,1,6,26,"10",0,0,0,"0",0,1
"Terrance West","RB","BAL",4,"10/01","PIT",1,"L","9-26",1,0,4,-7,"5",0,0,0,"0",0,0
"Terrance West","RB","BAL",5,"10/08","OAK",0,"W","30-17",1,1,2,17,"13",0,0,0,"0",0,0
"Terron Ward","RB","ATL",1,"09/10","CHI",0,"W","23-17",1,0,0,0,"0",0,0,0,"0",0,0
"Terron Ward","RB","ATL",2,"09/17","GB",1,"W","34-23",1,0,0,0,"0",0,0,0,"0",0,0
"Terron Ward","RB","ATL",6,"10/15","MIA",1,"L","17-20",1,0,0,0,"0",0,0,0,"0",0,0
"Terron Ward","RB","ATL",7,"10/22","NE",0,"L","7-23",1,0,0,0,"0",0,0,0,"0",0,0
"Terron Ward","RB","ATL",8,"10/29","NYJ",0,"W","25-20",1,0,0,0,"0",0,0,0,"0",0,0
"Terron Ward","RB","ATL",9,"11/05","CAR",0,"L","17-20",1,0,0,0,"0",0,0,0,"0",0,0
"Terron Ward","RB","ATL",10,"11/12","DAL",1,"W","27-7",1,0,9,23,"17",0,0,0,"0",0,0
"Terron Ward","RB","ATL",11,"11/20","SEA",0,"W","34-31",1,0,6,31,"17",0,1,11,"11",0,0
"Terron Ward","RB","ATL",12,"11/26","TB",1,"W","34-20",1,0,7,35,"14",0,1,-3,"-3",0,1
"Terron Ward","RB","ATL",13,"12/03","MIN",1,"L","9-14",1,0,0,0,"0",0,0,0,"0",0,0
"Terron Ward","RB","ATL",14,"12/07","NO",1,"W","20-17",1,0,0,0,"0",0,0,0,"0",0,0
"Terron Ward","RB","ATL",15,"12/18","TB",0,"W","24-21",1,0,8,40,"13",0,1,6,"6",0,0
"Terron Ward","RB","ATL",16,"12/24","NO",0,"L","13-23",1,0,0,0,"0",0,0,0,"0",0,0
"Terron Ward","RB","ATL",17,"12/31","CAR",1,"W","22-10",1,0,0,0,"0",0,0,0,"0",0,0
"Elijhaa Penny","RB","ARI",1,"09/10","DET",0,"L","23-35",1,0,0,0,"0",0,0,0,"0",0,0
"Elijhaa Penny","RB","ARI",2,"09/17","IND",0,"W","16-13",1,0,0,0,"0",0,0,0,"0",0,0
"Elijhaa Penny","RB","ARI",3,"09/25","DAL",1,"L","17-28",1,0,0,0,"0",0,0,0,"0",0,0
"Elijhaa Penny","RB","ARI",4,"10/01","SF",1,"W","18-15",1,0,1,1,"1",0,0,0,"0",0,0
"Elijhaa Penny","RB","ARI",5,"10/08","PHI",0,"L","7-34",1,0,0,0,"0",0,1,6,"6",0,0
"Elijhaa Penny","RB","ARI",6,"10/15","TB",1,"W","38-33",1,0,0,0,"0",0,0,0,"0",0,0
"Elijhaa Penny","RB","ARI",7,"10/22","LA",0,"L","0-33",1,0,0,0,"0",0,0,0,"0",0,0
"Elijhaa Penny","RB","ARI",9,"11/05","SF",0,"W","20-10",1,0,0,0,"0",0,0,0,"0",0,0
"Elijhaa Penny","RB","ARI",10,"11/09","SEA",1,"L","16-22",1,0,0,0,"0",0,0,0,"0",0,0
